,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-11-20 10:10:00,127103,2405
1,Bayern,2020-11-20 10:10:00,173239,3348
2,Berlin,2020-11-20 10:10:00,53315,422
3,Branden­burg,2020-11-20 10:10:00,14347,270
4,Bremen,2020-11-20 10:10:00,8867,104
5,Hamburg,2020-11-20 10:10:00,21735,331
6,Hessen,2020-11-20 10:10:00,72525,980
7,Meck­lenburg- Vor­pommern,2020-11-20 10:10:00,4932,49
8,Nieder­sachsen,2020-11-20 10:10:00,59968,970
9,Nord­rhein-West­falen,2020-11-20 10:10:00,222535,2887
10,Rhein­land-Pfalz,2020-11-20 10:10:00,36091,402
11,Saarland,2020-11-20 10:10:00,11006,234
12,Sachsen,2020-11-20 10:10:00,39801,602
13,Sachsen-Anhalt,2020-11-20 10:10:00,9266,113
14,Schles­wig-Holstein,2020-11-20 10:10:00,12388,231
15,Thüringen,2020-11-20 10:10:00,12446,282
16,Gesamt,2020-11-20 10:10:00,879564,13630
