,Bundesland,date,confirmed,deaths
0,Baden-Württem­berg,2020-05-08 10:10:00,32898,1515
1,Bayern,2020-05-08 10:10:00,43905,2114
2,Berlin,2020-05-08 10:10:00,6209,163
3,Brandenburg,2020-05-08 10:10:00,3037,131
4,Bremen,2020-05-08 10:10:00,997,32
5,Hamburg,2020-05-08 10:10:00,4753,201
6,Hessen,2020-05-08 10:10:00,8850,403
7,Mecklenburg- Vor­pommern,2020-05-08 10:10:00,718,19
8,Niedersachsen,2020-05-08 10:10:00,10686,493
9,Nordrhein-West­falen,2020-05-08 10:10:00,34522,1397
10,Rhein­land-Pfalz,2020-05-08 10:10:00,6241,192
11,Saarland,2020-05-08 10:10:00,2658,140
12,Sachsen,2020-05-08 10:10:00,4839,184
13,Sachsen-Anhalt,2020-05-08 10:10:00,1615,48
14,Schles­wig-Holstein,2020-05-08 10:10:00,2860,122
15,Thüringen,2020-05-08 10:10:00,2512,112
16,Gesamt,2020-05-08 10:10:00,167300,7266
